9.73068	-9.71607	2.78639	-1.17199	-0.109179	9.69942	-9.88416	9.6	-9.8	0.999005	-2.997
9.74841	-9.87063	2.79503	-1.20818	-0.137623	9.64606	-9.9341	9.65	-9.95	0.998995	-2.997
9.76644	-10.0099	2.74966	-1.24706	-0.17785	9.60087	-9.96395	9.7	-10.05	0.909855	-1.81969
9.79816	-10.1558	2.74598	-1.26749	-0.187819	9.73801	-10.1396	9.75	-10.15	0.909847	-1.81969
9.83796	-10.2919	2.74687	-1.28117	-0.193512	9.92627	-10.4745	9.75	-10.3	0	-3.00065
9.84649	-10.4404	2.75279	-1.31464	-0.215248	9.75524	-10.4732	9.75	-10.45	0	-3.00063
9.89007	-10.5857	2.7635	-1.31766	-0.202026	9.71825	-10.5087	9.8	-10.6	0.90817	-2.72451
9.90893	-10.7414	2.76626	-1.34295	-0.214899	9.85048	-10.7526	9.85	-10.75	0.908161	-2.72448
9.91622	-10.8877	2.73735	-1.38185	-0.250471	9.88465	-10.9383	9.85	-10.9	0	-2.73074
9.91867	-11.0431	2.73873	-1.41359	-0.266783	9.83614	-11.041	9.85	-11.05	0	-2.73073
9.93573	-11.1778	2.73727	-1.42964	-0.269376	9.83952	-11.1692	9.85	-11.2	0	-2.99965
9.92751	-11.3259	2.74466	-1.46311	-0.2872	9.84568	-11.3496	9.85	-11.35	0	-2.99961
9.94222	-11.4654	2.74944	-1.47713	-0.285806	9.87961	-11.5637	9.85	-11.5	0	-2.99843
9.9253	-11.6138	2.75685	-1.51243	-0.304443	9.83206	-11.6307	9.85	-11.65	0	-2.99843
9.85818	-11.7436	2.69296	-1.61058	-0.416068	9.85311	-11.8523	9.8	-11.75	-1.0003	-2.00061
9.83109	-11.8778	2.69074	-1.6452	-0.428542	9.74928	-11.8442	9.75	-11.85	-1.00029	-2.00059
9.80886	-12.0093	2.68395	-1.67804	-0.442754	9.69694	-11.9706	9.7	-12	-1.0004	-3.00119
9.76268	-12.1502	2.69125	-1.7214	-0.461286	9.65354	-12.1497	9.65	-12.15	-1.00039	-3.00116
9.69697	-12.2796	2.66855	-1.79882	-0.534743	9.72311	-12.3964	9.6	-12.25	-0.999885	-1.99981
9.64338	-12.4049	2.66495	-1.84029	-0.547918	9.54859	-12.3478	9.55	-12.35	-0.999884	-1.99979
9.52788	-12.5168	2.63168	-1.95999	-0.670598	9.39039	-12.3902	9.45	-12.45	-1.99803	-1.99805
9.45588	-12.6295	2.62535	-2.00759	-0.683255	9.36086	-12.5501	9.35	-12.55	-1.99804	-1.99804
9.37674	-12.7554	2.62117	-2.06653	-0.711519	9.34456	-12.7106	9.3	-12.65	-0.909773	-1.81953
9.29318	-12.8667	2.60896	-2.11619	-0.721572	9.22134	-12.7613	9.25	-12.75	-0.909773	-1.81954
9.1228	-12.9517	2.60065	-2.28336	-0.898368	9.15326	-13.0031	9.05	-12.85	-3.99257	-1.99629
8.99983	-13.0403	2.60442	-2.35278	-0.918786	8.84161	-12.9519	8.85	-12.95	-3.99253	-1.99627
8.85109	-13.1229	2.61033	-2.4626	-0.996523	8.71632	-12.9613	8.75	-13	-1.8213	-0.910651
8.72722	-13.1895	2.59369	-2.53001	-1.00905	8.66358	-13.0431	8.65	-13.05	-1.8213	-0.910651
8.5748	-13.2429	2.61052	-2.64323	-1.09317	8.54518	-13.1702	8.5	-13.1	-2.997	-0.999005
8.44278	-13.2847	2.6025	-2.71362	-1.10717	8.35763	-13.1557	8.35	-13.15	-2.997	-0.998995
8.2567	-13.3102	2.63527	-2.85529	-1.21576	8.22926	-13.1698	8.2	-13.15	-2.72741	0
8.10481	-13.322	2.62126	-2.94027	-1.23285	8.03583	-13.1513	8.05	-13.15	-2.72742	0
7.94281	-13.3298	2.63353	-3.03858	-1.27108	7.82915	-13.0525	7.9	-13.15	-2.72986	0
7.79461	-13.317	2.6183	-3.12414	-1.2867	7.76538	-13.1647	7.75	-13.15	-2.72986	0
7.70058	-13.3497	2.56398	-3.1269	-1.20105	7.66145	-13.3079	7.6	-13.2	-2.9979	-0.999304
7.55363	-13.3368	2.57367	-3.20054	-1.21065	7.44786	-13.2517	7.45	-13.25	-2.9979	-0.999304
7.40812	-13.3204	2.57161	-3.27104	-1.21171	7.21108	-13.0985	7.3	-13.25	-2.72846	0
7.25203	-13.2931	2.58442	-3.34617	-1.21671	7.16011	-13.2382	7.15	-13.25	-2.72844	0
7.10276	-13.2318	2.62321	-3.44989	-1.27098	6.88472	-12.9588	7	-13.2	-2.99784	0.999284
6.95866	-13.1874	2.64274	-3.51797	-1.27145	6.84891	-13.1493	6.85	-13.15	-2.99784	0.999284
6.82523	-13.1411	2.6374	-3.58067	-1.26233	6.77424	-13.2337	6.7	-13.1	-2.72787	0.909275
6.67264	-13.0815	2.66144	-3.64814	-1.25664	6.55759	-13.0679	6.55	-13.05	-2.72787	0.909284
6.56467	-13.0497	2.58073	-3.66803	-1.18701	6.40137	-13.0799	6.4	-13.05	-2.72678	0
6.40912	-12.999	2.61586	-3.71515	-1.16549	6.26174	-13.0534	6.25	-13.05	-2.72678	0
6.29205	-12.9413	2.5834	-3.75644	-1.13405	6.10143	-13.0076	6.1	-13	-2.72966	0.909888
6.13071	-12.8869	2.62697	-3.79074	-1.10294	5.94198	-12.9494	5.95	-12.95	-2.72963	0.90988
6.00751	-12.7785	2.7009	-3.87666	-1.14715	5.79854	-12.8478	5.8	-12.85	-2.99777	1.99851
5.85768	-12.71	2.74556	-3.90568	-1.11578	5.65107	-12.7365	5.65	-12.75	-2.99778	1.99852
5.75721	-12.6365	2.67093	-3.93516	-1.06941	5.50547	-12.5721	5.55	-12.7	-1.81798	0.908995
5.60478	-12.5667	2.70421	-3.95527	-1.03044	5.43839	-12.652	5.45	-12.65	-1.81799	0.908995
5.49171	-12.4512	2.73376	-4.01622	-1.03786	5.27506	-12.4782	5.3	-12.55	-2.72627	1.81753
5.33146	-12.3771	2.7703	-4.02363	-0.988776	5.1307	-12.4684	5.15	-12.45	-2.72625	1.8175
5.23153	-12.2773	2.74409	-4.06245	-0.969608	5.04446	-12.3808	5.05	-12.35	-1.8199	1.81989
5.08759	-12.1885	2.77007	-4.07528	-0.930173	4.92985	-12.2499	4.95	-12.25	-1.81991	1.8199
4.99638	-12.0744	2.78013	-4.11925	-0.927049	4.75061	-11.9803	4.85	-12.15	-1.99928	1.99929
4.87554	-11.9889	2.79431	-4.12981	-0.892972	4.75915	-12.0666	4.75	-12.05	-1.99928	1.99928
4.78486	-11.8598	2.80626	-4.17743	-0.892622	4.69113	-11.9084	4.7	-11.9	-0.908236	2.72471
4.69029	-11.7344	2.81263	-4.21494	-0.88136	4.64378	-11.7442	4.65	-11.75	-0.908231	2.7247
4.63111	-11.6217	2.74116	-4.25619	-0.869788	4.59746	-11.6205	4.6	-11.65	-0.909847	1.81971
4.55562	-11.5023	2.73475	-4.29232	-0.859514	4.54975	-11.5706	4.55	-11.55	-0.909843	1.81969
4.45781	-11.3376	2.88517	-4.33237	-0.86112	4.47442	-11.3673	4.5	-11.35	-1.0008	4.0032
4.41683	-11.1927	2.8876	-4.38694	-0.871722	4.44059	-11.1496	4.45	-11.15	-1.0008	4.00321
4.40711	-11.0613	2.79136	-4.45497	-0.893502	4.43713	-11.024	4.45	-11.05	0	1.81614
4.38824	-10.9107	2.78343	-4.51724	-0.906483	4.45136	-10.93	4.45	-10.95	0	1.81612
4.36569	-10.7616	2.77692	-4.57177	-0.91154	4.44745	-10.786	4.45	-10.8	0	2.72555
4.3715	-10.6099	2.76713	-4.63948	-0.928927	4.45788	-10.6457	4.45	-10.65	0	2.72554
4.36906	-10.4628	2.75705	-4.69606	-0.935559	4.46329	-10.5756	4.45	-10.5	0	2.729
4.38412	-10.3122	2.75193	-4.7589	-0.94676	4.44057	-10.3382	4.45	-10.35	0	2.72898
4.40698	-10.1642	2.74023	-4.82388	-0.961876	4.51895	-10.2367	4.5	-10.2	0.908962	2.72687
4.45366	-10.014	2.737	-4.89703	-0.981119	4.54925	-10.0439	4.55	-10.05	0.908954	2.72685
4.48219	-9.86869	2.73796	-4.9486	-0.976721	4.63224	-9.9707	4.6	-9.9	0.909756	2.72927
4.54507	-9.72281	2.73802	-5.02093	-0.993959	4.63755	-9.74952	4.65	-9.75	0.909752	2.72926
4.55668	-9.56978	2.75853	-5.03787	-0.944667	4.60757	-9.4335	4.7	-9.6	0.90859	2.72578
4.63614	-9.42784	2.76113	-5.11033	-0.963022	4.74589	-9.4609	4.75	-9.45	0.908586	2.72576
4.70819	-9.29189	2.75923	-5.17329	-0.973324	4.89179	-9.39473	4.85	-9.3	1.81967	2.72952
4.81303	-9.15072	2.77545	-5.25045	-0.992967	4.94849	-9.13867	4.95	-9.15	1.81967	2.72951
4.89276	-9.02995	2.77965	-5.30786	-1.00179	4.95209	-8.96272	5	-9.05	0.999884	1.99977
4.98415	-8.91916	2.78062	-5.36666	-1.00925	5.04121	-8.94979	5.05	-8.95	0.999874	1.99974
5.05316	-8.79355	2.7753	-5.38982	-0.964163	5.20806	-8.88942	5.15	-8.8	1.81805	2.72708
5.17162	-8.66808	2.79379	-5.45442	-0.972096	5.26887	-8.63564	5.25	-8.65	1.81803	2.72705
5.26883	-8.56436	2.79619	-5.50279	-0.969923	5.3785	-8.56768	5.35	-8.55	1.99956	1.99957
5.38247	-8.45991	2.81098	-5.55714	-0.973175	5.44864	-8.42738	5.45	-8.45	1.99954	1.99954
5.46941	-8.34864	2.79519	-5.57277	-0.919686	5.56465	-8.44845	5.5	-8.35	0.909045	1.81807
5.5779	-8.24802	2.79016	-5.61943	-0.917008	5.53862	-8.24357	5.55	-8.25	0.909045	1.81808
5.65447	-8.1277	2.77041	-5.61087	-0.835357	5.64921	-8.02513	5.7	-8.1	2.72608	2.72608
5.7867	-8.02028	2.79157	-5.65785	-0.833829	5.85094	-7.95601	5.85	-7.95	2.72606	2.72606
5.88043	-7.90806	2.77646	-5.65842	-0.769291	5.93492	-7.84119	5.95	-7.85	1.81801	1.81801
6.0136	-7.80478	2.79595	-5.69879	-0.76562	6.05986	-7.73559	6.05	-7.75	1.81802	1.81801
6.1053	-7.69212	2.7739	-5.68681	-0.687962	6.13741	-7.63243	6.15	-7.65	1.81798	1.81798
6.23581	-7.59555	2.78636	-5.72154	-0.684159	6.25659	-7.54336	6.25	-7.55	1.81798	1.81798
6.33703	-7.49011	2.76739	-5.71446	-0.61878	6.39143	-7.46358	6.35	-7.45	1.82027	1.82027
6.46328	-7.40063	2.77157	-5.74446	-0.615113	6.452	-7.36418	6.45	-7.35	1.82025	1.82025
6.57691	-7.31735	2.77494	-5.76657	-0.605921	6.47916	-7.09783	6.6	-7.25	2.99862	1.99908
6.70729	-7.23009	2.79732	-5.79115	-0.599261	6.7556	-7.14598	6.75	-7.15	2.99862	1.99908
6.78158	-7.10181	2.748	-5.73052	-0.463902	6.68682	-6.93297	6.8	-7.05	0.908005	1.816
6.90382	-7.00916	2.75097	-5.74792	-0.456944	6.86356	-6.94732	6.85	-6.95	0.908	1.81601
7.03426	-6.93005	2.752	-5.77059	-0.45285	7.08741	-6.92602	7	-6.85	2.72856	1.81904
7.16566	-6.83646	2.76441	-5.78589	-0.443996	7.15695	-6.75136	7.15	-6.75	2.72854	1.81902
7.2583	-6.72287	2.72862	-5.7407	-0.340975	7.29976	-6.68807	7.25	-6.65	1.8202	1.8202
7.38264	-6.62966	2.73497	-5.75052	-0.333125	7.35505	-6.56058	7.35	-6.55	1.82018	1.82018
7.52866	-6.58544	2.76076	-5.81367	-0.402759	7.53544	-6.5372	7.5	-6.5	2.99964	0.999884
7.65303	-6.51179	2.76906	-5.8285	-0.397845	7.65664	-6.46417	7.65	-6.45	2.99964	0.999884
7.77205	-6.42807	2.75351	-5.82484	-0.361953	7.67559	-6.34628	7.75	-6.4	1.81709	0.908549
7.89942	-6.36122	2.74535	-5.8429	-0.360866	7.85193	-6.35845	7.85	-6.35	1.81709	0.908545
8.02322	-6.28482	2.73188	-5.84182	-0.329889	8.03231	-6.28406	8	-6.25	2.72931	1.81954
8.1565	-6.20603	2.73809	-5.85165	-0.322488	8.13749	-6.14586	8.15	-6.15	2.72928	1.81952
8.24568	-6.11067	2.70226	-5.80828	-0.236342	8.21488	-6.01843	8.25	-6.05	1.99977	1.99976
8.36261	-6.02892	2.71058	-5.80869	-0.226202	8.33626	-5.94674	8.35	-5.95	1.99977	1.99976
8.51058	-5.9732	2.72918	-5.8464	-0.26467	8.50318	-5.89335	8.5	-5.9	2.72796	0.909326
8.64876	-5.9001	2.73691	-5.8562	-0.260235	8.65894	-5.86309	8.65	-5.85	2.72796	0.909321
8.75071	-5.79898	2.69821	-5.80907	-0.171098	8.77185	-5.74314	8.75	-5.75	1.81776	1.81775
8.87947	-5.71315	2.70515	-5.80783	-0.161625	8.85444	-5.64273	8.85	-5.65	1.81774	1.81773
8.97563	-5.62192	2.67994	-5.76967	-0.0942115	9.02394	-5.6024	8.95	-5.55	1.99657	1.99656
9.08749	-5.53539	2.68675	-5.76195	-0.0832852	9.05088	-5.45385	9.05	-5.45	1.99654	1.99655
9.2273	-5.47346	2.70388	-5.79405	-0.127308	9.04088	-5.29691	9.2	-5.4	2.72728	0.909094
9.35682	-5.38755	2.71147	-5.79179	-0.119121	9.34223	-5.32623	9.35	-5.35	2.72727	0.90909
9.45145	-5.27825	2.67472	-5.73705	-0.0318504	9.39579	-5.21659	9.45	-5.25	1.81816	1.81815
9.57405	-5.18709	2.68046	-5.72998	-0.0240846	9.55303	-5.13194	9.55	-5.15	1.81813	1.81813
9.67641	-5.08536	2.65732	-5.68895	0.0383567	9.75019	-5.14652	9.65	-5.05	1.82036	1.82036
9.79192	-4.98821	2.66164	-5.67718	0.0468201	9.7586	-4.93134	9.75	-4.95	1.82036	1.82037
9.88825	-4.87714	2.6422	-5.63089	0.109563	9.9198	-4.86941	9.85	-4.85	1.81578	1.81577
9.99674	-4.77905	2.64198	-5.61794	0.115611	9.95641	-4.74358	9.95	-4.75	1.81575	1.81575
10.0803	-4.65476	2.6235	-5.56102	0.185664	10.0029	-4.54771	10.05	-4.6	1.82039	2.7306
10.1815	-4.53585	2.63317	-5.53668	0.198012	10.1428	-4.45119	10.15	-4.45	1.8204	2.7306
10.2671	-4.41158	2.62626	-5.49174	0.243781	10.1981	-4.26556	10.25	-4.3	1.81769	2.72652
10.3674	-4.27715	2.64781	-5.46227	0.257494	10.3644	-4.16342	10.35	-4.15	1.81768	2.7265
10.4862	-4.18338	2.66052	-5.47529	0.218697	10.5985	-4.12247	10.45	-4.05	1.81792	1.81792
10.5797	-4.04905	2.67564	-5.44712	0.232464	10.5415	-3.9454	10.55	-3.95	1.8179	1.8179
10.677	-3.93436	2.6788	-5.43069	0.236748	10.7092	-3.85166	10.65	-3.85	1.81903	1.81904
10.7711	-3.80751	2.68936	-5.40968	0.243462	10.7616	-3.75002	10.75	-3.75	1.81902	1.81903
10.8238	-3.66004	2.67318	-5.33557	0.329624	10.795	-3.60617	10.8	-3.6	0.909773	2.72931
10.8994	-3.52338	2.68019	-5.30653	0.338978	10.8527	-3.46164	10.85	-3.45	0.909764	2.72928
10.9994	-3.4275	2.69102	-5.32806	0.281455	10.9584	-3.30584	10.95	-3.3	1.99953	2.99928
11.0707	-3.28425	2.71529	-5.2978	0.294706	11.0447	-3.1561	11.05	-3.15	1.9995	2.99925
11.1164	-3.12964	2.70953	-5.2293	0.368589	11.1178	-2.98807	11.1	-3	0.907725	2.72317
11.1808	-2.97186	2.72876	-5.19469	0.380401	11.1427	-2.86566	11.15	-2.85	0.907708	2.72314
11.231	-2.82274	2.73008	-5.15008	0.412064	11.1491	-2.68183	11.2	-2.7	0.908929	2.72678
11.2857	-2.65912	2.75087	-5.11425	0.422711	11.2525	-2.55311	11.25	-2.55	0.908929	2.72678
11.2333	-2.45451	2.74403	-4.94592	0.630958	11.1188	-2.36202	11.2	-2.4	-0.909276	2.72782
11.2485	-2.29637	2.74536	-4.89957	0.641054	11.1594	-2.25598	11.15	-2.25	-0.909276	2.72782
11.3476	-2.19025	2.7255	-4.96939	0.485747	11.2029	-2.09837	11.25	-2.1	1.81915	2.72871
11.3781	-2.02813	2.74018	-4.93534	0.491186	11.3525	-1.95787	11.35	-1.95	1.81913	2.72869
11.385	-1.86983	2.74271	-4.87997	0.530817	11.3011	-1.79507	11.35	-1.8	0	2.73035
11.3955	-1.71102	2.7482	-4.84204	0.538074	11.3326	-1.67041	11.35	-1.65	0	2.73033
11.3375	-1.54887	2.75678	-4.7314	0.656262	11.0622	-1.44342	11.3	-1.5	-0.999165	2.99748
11.3251	-1.40101	2.76345	-4.68999	0.663178	11.2595	-1.35818	11.25	-1.35	-0.999155	2.99745
11.2769	-1.23768	2.77466	-4.6049	0.733116	11.1658	-1.23674	11.2	-1.25	-0.909822	1.81964
11.2407	-1.09934	2.7564	-4.55691	0.741172	11.1524	-1.15803	11.15	-1.15	-0.909822	1.81964
11.1206	-0.942054	2.79463	-4.41026	0.898624	10.8534	-0.929069	11.05	-0.95	-1.99817	3.99632
11.0575	-0.795553	2.8082	-4.35418	0.906989	10.9584	-0.728742	10.95	-0.75	-1.99816	3.99632
11.0065	-0.655644	2.79734	-4.3165	0.886841	10.8608	-0.663121	10.9	-0.649999	-0.908549	1.8171
10.9309	-0.522363	2.78923	-4.26007	0.894366	10.8648	-0.553034	10.85	-0.549999	-0.908532	1.81708
10.8314	-0.385936	2.80989	-4.17609	0.945737	10.8451	-0.437482	10.75	-0.45	-1.8174	1.81738
10.7329	-0.272671	2.79235	-4.11272	0.95774	10.6542	-0.347474	10.65	-0.35	-1.8174	1.81738
10.567	-0.15195	2.85823	-3.97387	1.08301	10.5062	-0.245062	10.5	-0.25	-2.72796	1.81864
10.4381	-0.0612035	2.83941	-3.89856	1.0994	10.3438	-0.150982	10.35	-0.15	-2.72796	1.81864
10.3442	0.0371424	2.80916	-3.85837	1.07174	10.4884	-0.0812124	10.25	-0.0999996	-1.81964	0.909826
10.2101	0.0989369	2.77813	-3.78047	1.09314	10.1537	-0.0482457	10.15	-0.0499992	-1.81963	0.909818
