0	0	0	0	0	0	0	0	0	0	0
0.0272407	-0.0272407	0	0	0	0	0	0	0	0	0
1.53336	-0.11797	1.17363	8.01923e-018	8.11767e-018	1.55945	-0.138501	2.09897	0.0522228	2.19595	0.109339
1.61687	0.0204162	1.53833	-0.0652103	-0.0328761	1.81209	0.0474826	2.09897	0.0522228	2.19595	0.109339
3.78787	0.0419285	2.52588	-0.110554	-0.396427	3.89093	-0.134166	4.29136	0.215312	2.28434	0.226323
3.87438	0.108991	2.59532	0.132135	-0.195181	4.19528	0.218461	4.29136	0.215312	2.28434	0.226323
6.76169	0.403884	3.1726	0.284782	-0.243462	6.86352	0.416817	6.56942	0.496096	2.36382	0.348847
6.69151	0.439387	2.98902	0.417841	0.0694943	6.43926	0.472879	6.56942	0.496096	2.36382	0.348847
9.0883	0.60713	2.89046	-0.124942	-0.374747	9.07733	0.593211	8.92437	0.89924	2.43359	0.474526
9.04487	0.65635	2.7922	-0.095337	-0.36816	8.89749	0.886982	8.92437	0.89924	2.43359	0.474526
11.6519	1.56914	2.53206	0.309313	0.0703144	11.5756	1.6669	11.3468	1.427	2.49328	0.600781
11.6214	1.54403	2.51933	0.291513	0.0561426	11.4447	1.42958	11.3468	1.427	2.49328	0.600781
13.6929	2.33237	2.33054	0.387014	0.0882211	13.5921	2.31191	13.827	2.07905	2.5429	0.724947
13.7116	2.29291	2.37523	0.356003	0.0622828	13.6572	1.99915	13.827	2.07905	2.5429	0.724947
16.4553	2.87731	2.6837	0.161208	-0.098813	16.6456	2.903	16.3554	2.85243	2.58284	0.844365
16.4351	2.87696	2.68214	0.165608	-0.0953339	16.282	2.84648	16.3554	2.85243	2.58284	0.844365
19.0031	3.67404	2.70704	0.290765	0.0346721	19.0106	3.70555	18.923	3.74161	2.61382	0.95648
19.0411	3.69466	2.70506	0.304195	0.0483713	19.363	3.87122	18.923	3.74161	2.61382	0.95648
21.3784	4.73244	2.62899	0.453351	0.110471	21.3312	4.73205	21.5215	4.73855	2.63679	1.05891
21.4351	4.7338	2.69867	0.434957	0.0902066	21.6213	4.74762	21.5215	4.73855	2.63679	1.05891
24.0365	5.58354	2.74058	0.31459	-0.0386197	24.0787	5.56967	24.1437	5.83295	2.65286	1.14953
24.1472	5.61399	2.86379	0.298876	-0.0537729	24.5601	5.92334	24.1437	5.83295	2.65286	1.14953
26.6375	6.93343	2.83653	0.502935	0.100965	26.6052	6.96102	26.7833	7.01246	2.6632	1.22647
26.6455	6.92372	2.8745	0.483126	0.0765893	26.5419	6.90075	26.7833	7.01246	2.6632	1.22647
